requestor,action_name,action,action_match,task_id,trial,llm,domain,speech_complexity
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W6750959, item_ids=['3254583681'], new_item_ids=['9440686670'], payment_method_id=paypal_8080730)",True,96,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W4689314, item_ids=['5996159312'], new_item_ids=['8363011723'], payment_method_id=credit_card_3951670)",True,99,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W3916020, item_ids=['7758198585', '4068787148'], new_item_ids=['5606522780', '5546244844'], payment_method_id=credit_card_3951670)",True,99,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W2905754, item_ids=['3478699712'], new_item_ids=['9844888101'], payment_method_id=credit_card_3677959)",False,95,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W4073673, item_ids=['2216662955'], new_item_ids=['9844888101'], payment_method_id=credit_card_3677959)",False,95,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_address,"modify_pending_order_address(order_id=#W4219264, address1=144 Lakeview Drive, address2=Suite 925, city=New York, country=USA, state=NY, zip=10228)",True,101,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W4219264, item_ids=['8886009523'], new_item_ids=['2407258246'], payment_method_id=credit_card_1620755)",True,101,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W6729841, item_ids=['3076708684'], new_item_ids=['8302289002'], payment_method_id=credit_card_1620755)",True,101,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_address,"modify_pending_order_address(order_id=#W4219264, address1=144 Lakeview Drive, address2=Suite 925, city=New York, country=USA, state=NY, zip=10228)",True,102,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W4219264, item_ids=['8886009523'], new_item_ids=['2407258246'], payment_method_id=credit_card_1620755)",True,102,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W3445693, item_ids=['6341716129'], new_item_ids=['8302289002'], payment_method_id=credit_card_1620755)",True,102,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W4689314, item_ids=['5996159312'], new_item_ids=['8363011723'], payment_method_id=credit_card_8105988)",False,98,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W3916020, item_ids=['7758198585', '4068787148'], new_item_ids=['5606522780', '6245746168'], payment_method_id=credit_card_8105988)",False,98,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,cancel_pending_order,"cancel_pending_order(order_id=#W8855135, reason=no longer needed)",True,98,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W3295833, item_ids=['8926329222', '5312063289'], new_item_ids=['7160999700', '6956751343'], payment_method_id=credit_card_3261838)",True,100,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W8488728, item_ids=['5676696062'], payment_method_id=paypal_3650980)",True,100,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W8660475, item_ids=['8479046075'], payment_method_id=credit_card_2112420)",False,104,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W9218746, item_ids=['7824298782'], payment_method_id=credit_card_2112420)",False,104,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_address,"modify_pending_order_address(order_id=#W4860251, address1=921 Park Avenue, address2=Suite 892, city=Chicago, country=USA, state=IL, zip=60612)",True,104,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W4860251, item_ids=['5209958006'], new_item_ids=['8964750292'], payment_method_id=credit_card_2112420)",True,104,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W6239298, item_ids=['4900661478', '3614853563'], payment_method_id=credit_card_2112420)",True,104,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W3388163, item_ids=['9354168549'], new_item_ids=['2060066974'], payment_method_id=paypal_5334408)",True,106,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W1679211, item_ids=['9612497925', '7127170374', '6268080249'], payment_method_id=paypal_3022415)",False,108,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W6239298, item_ids=['4900661478', '3614853563'], payment_method_id=credit_card_2112420)",True,103,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W9218746, item_ids=['7824298782'], payment_method_id=credit_card_2112420)",True,103,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_address,"modify_pending_order_address(order_id=#W4860251, address1=921 Park Avenue, address2=Suite 892, city=Chicago, country=USA, state=IL, zip=60612)",True,103,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W4860251, item_ids=['5209958006'], new_item_ids=['8964750292'], payment_method_id=credit_card_2112420)",False,103,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W4316152, item_ids=['7292993796', '7292993796'], new_item_ids=['3761330360', '9647374798'], payment_method_id=gift_card_7245904)",True,105,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W1304208, item_ids=['1615379700'], new_item_ids=['8106223139'], payment_method_id=paypal_1679017)",False,107,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W8353027, item_ids=['6245746168'], new_item_ids=['3112842858'], payment_method_id=paypal_1679017)",False,107,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,cancel_pending_order,"cancel_pending_order(order_id=#W5056519, reason=ordered by mistake)",False,113,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,cancel_pending_order,"cancel_pending_order(order_id=#W5995614, reason=ordered by mistake)",False,113,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W9810810, item_ids=['1355937109'], new_item_ids=['9949163720'], payment_method_id=gift_card_7252880)",False,111,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_address,"modify_pending_order_address(order_id=#W3730488, address1=555 Highland Drive, address2=Suite 872, city=New York, country=USA, state=NY, zip=10116)",True,111,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W3730488, item_ids=['2913673670'], new_item_ids=['2216662955'], payment_method_id=gift_card_7252880)",True,111,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_address,"modify_pending_order_address(order_id=#W1092119, address1=760 Elm Avenue, address2=Suite 564, city=Houston, state=TX, country=USA, zip=77034)",False,110,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_user_address,"modify_user_address(user_id=sophia_martin_8570, address1=760 Elm Avenue, address2=Suite 564, city=Houston, state=TX, country=USA, zip=77034)",False,110,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W1603792, item_ids=['6501071631'], new_item_ids=['2106335193'], payment_method_id=credit_card_5694100)",False,110,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_address,"modify_pending_order_address(order_id=#W1603792, address1=592 Elm Avenue, address2=Suite 978, city=Houston, country=USA, state=TX, zip=77242)",True,109,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_user_address,"modify_user_address(user_id=sophia_martin_8570, address1=592 Elm Avenue, address2=Suite 978, city=Houston, country=USA, state=TX, zip=77242)",True,109,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W1603792, item_ids=['6501071631'], new_item_ids=['2106335193'], payment_method_id=credit_card_5694100)",False,109,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W9810810, item_ids=['1355937109'], new_item_ids=['9949163720'], payment_method_id=gift_card_7252880)",False,112,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_address,"modify_pending_order_address(order_id=#W3730488, address1=555 Highland Drive, address2=Suite 872, city=New York, country=USA, state=NY, zip=10116)",False,112,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W3730488, item_ids=['2913673670'], new_item_ids=['9844888101'], payment_method_id=gift_card_7252880)",True,112,0,openai:gpt-realtime-2025-08-28,retail,control_behavior
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Yusuf, last_name=Rossi, zip=19122)",False,1,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W2378156),False,1,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=1656367028),False,1,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=4896585277),False,1,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W2378156, item_ids=['4983901480'], new_item_ids=['7747408585'], payment_method_id=credit_card_9513926)",False,1,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Yusuf, last_name=Rossi, zip=19122)",False,4,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=6086499569),False,4,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=9523456873),True,4,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=yusuf_rossi_9620),False,4,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W6247578),False,4,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W9711842),False,4,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W4776164),False,4,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W6679257),False,4,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W2378156),False,4,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=9523456873),True,4,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=yusuf_rossi_9620),False,4,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W6247578, item_ids=['3799046073'], new_item_ids=['9647292434'], payment_method_id=credit_card_9513926)",False,4,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W4776164, item_ids=['8349118980'], new_item_ids=['9647292434'], payment_method_id=credit_card_9513926)",False,4,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Yusuf, last_name=Rossi, zip=19122)",False,2,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=6086499569),False,2,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=9523456873),True,2,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=yusuf_rossi_9620),False,2,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W6247578),False,2,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W9711842),False,2,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W4776164),False,2,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W6679257),False,2,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W2378156),False,2,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=9523456873),True,2,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W2378156, item_ids=['4602305039', '4202497723', '9408160950'], payment_method_id=credit_card_9513926)",False,2,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Yusuf, last_name=Rossi, zip=19122)",False,3,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=6086499569),False,3,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=9523456873),True,3,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=yusuf_rossi_9620),False,3,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W6247578),False,3,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W9711842),False,3,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W4776164),False,3,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W6679257),False,3,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W2378156),False,3,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=9523456873),True,3,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=yusuf_rossi_9620),False,3,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W4776164, item_ids=['8349118980'], new_item_ids=['9647292434'], payment_method_id=credit_card_9513926)",False,3,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Mei, last_name=Kovacs, zip=28236)",True,6,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=mei_kovacs_8020),True,6,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W6390527),True,6,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=8310926033),False,6,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=6817146515),True,6,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W6390527, item_ids=['8384507844'], new_item_ids=['7453605304'], payment_method_id=paypal_7644869)",True,6,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Mei, last_name=Kovacs, zip=28236)",False,5,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=mei_kovacs_8020),True,5,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W6390527),True,5,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=6817146515),True,5,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W6390527, item_ids=['8538875209'], payment_method_id=paypal_7644869)",True,5,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Mei, last_name=Kovacs, zip=28236)",True,9,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=mei_kovacs_8020),True,9,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W6390527),True,9,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=8310926033),True,9,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=6817146515),True,9,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W6390527, item_ids=['8384507844'], new_item_ids=['7624783998'], payment_method_id=paypal_7644869)",False,9,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_email,find_user_id_by_email(email=mia.garcia2723@example.com),True,10,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=mia_garcia_4516),True,10,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W5490111),True,10,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W7387996),True,10,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,transfer_to_human_agents,"transfer_to_human_agents(summary=The user wants to refund each order to the opposite order's payment method, but the agent cannot help.)",True,10,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Yusuf, last_name=Rossi, zip=19122)",True,0,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W2378156),True,0,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=1656367028),True,0,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=4896585277),True,0,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W2378156, item_ids=['1151293680', '4983901480'], new_item_ids=['7706410293', '7747408585'], payment_method_id=credit_card_9513926)",True,0,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_email,find_user_id_by_email(email=mia.garcia2723@example.com),False,12,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=mia_garcia_4516),False,12,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W5490111),False,12,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W7387996),False,12,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,transfer_to_human_agents,"transfer_to_human_agents(summary=The user prefers PayPal for refund, but the agent cannot help.)",True,12,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Mei, last_name=Kovacs, zip=28236)",True,7,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=mei_kovacs_8020),True,7,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W6390527),True,7,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=8310926033),True,7,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=6817146515),True,7,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W6390527, item_ids=['8384507844'], new_item_ids=['1569765161'], payment_method_id=paypal_7644869)",True,7,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Mei, last_name=Kovacs, zip=28236)",True,8,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=mei_kovacs_8020),True,8,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W6390527),True,8,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=8310926033),True,8,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=6817146515),True,8,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W6390527, item_ids=['8384507844'], new_item_ids=['9083642334'], payment_method_id=paypal_7644869)",True,8,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_email,find_user_id_by_email(email=mia.garcia2723@example.com),True,14,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=mia_garcia_4516),True,14,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W5490111),True,14,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W7387996),True,14,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W5490111, item_ids=['1421289881'], payment_method_id=credit_card_3124723)",True,14,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W7387996, item_ids=['5796612084'], payment_method_id=paypal_9497703)",True,14,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Fatima, last_name=Johnson, zip=78712)",True,17,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=fatima_johnson_7581),False,17,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W5199551),False,17,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W8665881),True,17,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W9389413),False,17,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,modify_pending_order_address,"modify_pending_order_address(order_id=#W8665881, address1=123 Elm Street, address2=Suite 641, city=Austin, state=TX, country=USA, zip=78712)",True,17,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_email,find_user_id_by_email(email=mia.garcia2723@example.com),True,13,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=mia_garcia_4516),True,13,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W5490111),True,13,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W7387996),True,13,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W5490111, item_ids=['4579334072', '6117189161', '4947717507'], payment_method_id=credit_card_3124723)",True,13,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Mei, last_name=Davis, zip=80217)",True,18,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=mei_davis_8935),True,18,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W2890441),True,18,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=4794339885),True,18,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,exchange_delivered_order_items,"exchange_delivered_order_items(order_id=#W2890441, item_ids=['8069050545'], new_item_ids=['1071497737'], payment_method_id=credit_card_1061405)",True,18,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Fatima, last_name=Johnson, zip=78712)",False,15,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=fatima_johnson_7581),True,15,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W9389413),True,15,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W8665881),True,15,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W5199551),True,15,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=7363354090),True,15,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,modify_pending_order_items,"modify_pending_order_items(order_id=#W5199551, item_ids=['1615379700'], new_item_ids=['3613716226'], payment_method_id=paypal_5364164)",True,15,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Fatima, last_name=Johnson, zip=78712)",True,16,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=fatima_johnson_7581),True,16,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W5199551),True,16,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W8665881),True,16,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W9389413),True,16,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,calculate,calculate(expression=3131.1 + 4777.75 + 367.38),False,16,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,cancel_pending_order,"cancel_pending_order(order_id=#W5199551, reason=no longer needed)",True,16,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,cancel_pending_order,"cancel_pending_order(order_id=#W8665881, reason=no longer needed)",True,16,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W9389413, item_ids=['2554056026'], payment_method_id=paypal_5364164)",False,16,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Mei, last_name=Davis, zip=80217)",True,19,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_user_details,get_user_details(user_id=mei_davis_8935),True,19,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W2890441),True,19,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W1267569),True,19,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=2747247837),True,19,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_product_details,get_product_details(product_id=4794339885),True,19,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,return_delivered_order_items,"return_delivered_order_items(order_id=#W2890441, item_ids=['2366567022'], payment_method_id=credit_card_1061405)",True,19,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,find_user_id_by_name_zip,"find_user_id_by_name_zip(first_name=Ethan, last_name=Garcia, zip=80280)",True,22,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,modify_user_address,"modify_user_address(user_id=ethan_garcia_1261, address1=101 Highway, address2=, city=New York, state=NY, country=USA, zip=10001)",True,22,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W4967593),True,22,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W9911714),True,22,0,openai:gpt-realtime-1.5,retail,control_accents
assistant,get_order_details,get_order_details(order_id=#W5733668),True,22,0,openai:gpt-realtime-1.5,retail,control_accents
