llm,domain,speech_complexity,provider,simulation_id,task_id,user_speech_start_tick,user_speech_start_time_sec,user_speech_duration_ticks,user_speech_duration_sec
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a691d6e0-78fa-47f2-b644-a7229d47059b,79,133,26.6,58,11.600000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a691d6e0-78fa-47f2-b644-a7229d47059b,79,232,46.400000000000006,18,3.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a691d6e0-78fa-47f2-b644-a7229d47059b,79,280,56.0,15,3.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a691d6e0-78fa-47f2-b644-a7229d47059b,79,321,64.2,8,1.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a691d6e0-78fa-47f2-b644-a7229d47059b,79,372,74.4,21,4.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a691d6e0-78fa-47f2-b644-a7229d47059b,79,443,88.60000000000001,42,8.4
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,26,5.2,24,4.800000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,91,18.2,14,2.8000000000000003
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,143,28.6,31,6.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,209,41.800000000000004,25,5.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,268,53.6,6,1.2000000000000002
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,331,66.2,18,3.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,399,79.80000000000001,8,1.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,462,92.4,67,13.4
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,572,114.4,12,2.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,610,122.0,6,1.2000000000000002
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,629,125.80000000000001,14,2.8000000000000003
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,649,129.8,7,1.4000000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,689,137.8,36,7.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,760,152.0,13,2.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,813,162.60000000000002,40,8.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,889,177.8,25,5.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,989,197.8,38,7.6000000000000005
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,1076,215.20000000000002,8,1.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ba5c1922-edcb-4b2e-800f-518ce9a6730a,71,1129,225.8,1,0.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,bde6e3f7-1e26-480d-82ba-5bac1fd5bb71,73,26,5.2,26,5.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,bde6e3f7-1e26-480d-82ba-5bac1fd5bb71,73,88,17.6,26,5.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,bde6e3f7-1e26-480d-82ba-5bac1fd5bb71,73,149,29.8,58,11.600000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,bde6e3f7-1e26-480d-82ba-5bac1fd5bb71,73,249,49.800000000000004,12,2.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,bde6e3f7-1e26-480d-82ba-5bac1fd5bb71,73,303,60.6,5,1.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,bde6e3f7-1e26-480d-82ba-5bac1fd5bb71,73,334,66.8,24,4.800000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,bde6e3f7-1e26-480d-82ba-5bac1fd5bb71,73,384,76.80000000000001,12,2.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,bde6e3f7-1e26-480d-82ba-5bac1fd5bb71,73,471,94.2,9,1.8
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,bde6e3f7-1e26-480d-82ba-5bac1fd5bb71,73,509,101.80000000000001,4,0.8
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,bde6e3f7-1e26-480d-82ba-5bac1fd5bb71,73,540,108.0,1,0.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,07aa4240-b85b-40a9-918c-f2506cd67210,78,26,5.2,16,3.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,07aa4240-b85b-40a9-918c-f2506cd67210,78,98,19.6,65,13.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,07aa4240-b85b-40a9-918c-f2506cd67210,78,200,40.0,104,20.8
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,07aa4240-b85b-40a9-918c-f2506cd67210,78,366,73.2,39,7.800000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,07aa4240-b85b-40a9-918c-f2506cd67210,78,443,88.60000000000001,9,1.8
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,07aa4240-b85b-40a9-918c-f2506cd67210,78,478,95.60000000000001,53,10.600000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,07aa4240-b85b-40a9-918c-f2506cd67210,78,609,121.80000000000001,64,12.8
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,07aa4240-b85b-40a9-918c-f2506cd67210,78,709,141.8,9,1.8
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,07aa4240-b85b-40a9-918c-f2506cd67210,78,776,155.20000000000002,1,0.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,398e805b-211a-47ae-a63b-dcf88a4c8d3e,81,26,5.2,87,17.400000000000002
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,398e805b-211a-47ae-a63b-dcf88a4c8d3e,81,139,27.8,9,1.8
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,398e805b-211a-47ae-a63b-dcf88a4c8d3e,81,199,39.800000000000004,92,18.400000000000002
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,398e805b-211a-47ae-a63b-dcf88a4c8d3e,81,327,65.4,12,2.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,398e805b-211a-47ae-a63b-dcf88a4c8d3e,81,365,73.0,12,2.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,398e805b-211a-47ae-a63b-dcf88a4c8d3e,81,439,87.80000000000001,8,1.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,398e805b-211a-47ae-a63b-dcf88a4c8d3e,81,529,105.80000000000001,4,0.8
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,398e805b-211a-47ae-a63b-dcf88a4c8d3e,81,559,111.80000000000001,11,2.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,398e805b-211a-47ae-a63b-dcf88a4c8d3e,81,609,121.80000000000001,7,1.4000000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,398e805b-211a-47ae-a63b-dcf88a4c8d3e,81,629,125.80000000000001,18,3.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,398e805b-211a-47ae-a63b-dcf88a4c8d3e,81,699,139.8,1,0.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ec8f77dd-8f63-4c45-ab5f-34b4efa13ced,82,26,5.2,38,7.6000000000000005
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ec8f77dd-8f63-4c45-ab5f-34b4efa13ced,82,102,20.400000000000002,13,2.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ec8f77dd-8f63-4c45-ab5f-34b4efa13ced,82,141,28.200000000000003,30,6.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ec8f77dd-8f63-4c45-ab5f-34b4efa13ced,82,218,43.6,36,7.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ec8f77dd-8f63-4c45-ab5f-34b4efa13ced,82,298,59.6,7,1.4000000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ec8f77dd-8f63-4c45-ab5f-34b4efa13ced,82,340,68.0,8,1.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ec8f77dd-8f63-4c45-ab5f-34b4efa13ced,82,409,81.80000000000001,5,1.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ec8f77dd-8f63-4c45-ab5f-34b4efa13ced,82,464,92.80000000000001,5,1.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ec8f77dd-8f63-4c45-ab5f-34b4efa13ced,82,513,102.60000000000001,12,2.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ec8f77dd-8f63-4c45-ab5f-34b4efa13ced,82,569,113.80000000000001,19,3.8000000000000003
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ec8f77dd-8f63-4c45-ab5f-34b4efa13ced,82,623,124.60000000000001,25,5.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ec8f77dd-8f63-4c45-ab5f-34b4efa13ced,82,681,136.20000000000002,4,0.8
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ec8f77dd-8f63-4c45-ab5f-34b4efa13ced,82,762,152.4,1,0.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,be9d9e8d-e726-4757-9acf-aa9c046b58b4,80,26,5.2,52,10.4
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,be9d9e8d-e726-4757-9acf-aa9c046b58b4,80,104,20.8,59,11.8
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,be9d9e8d-e726-4757-9acf-aa9c046b58b4,80,189,37.800000000000004,12,2.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,be9d9e8d-e726-4757-9acf-aa9c046b58b4,80,248,49.6,75,15.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,be9d9e8d-e726-4757-9acf-aa9c046b58b4,80,359,71.8,78,15.600000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,be9d9e8d-e726-4757-9acf-aa9c046b58b4,80,498,99.60000000000001,45,9.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,be9d9e8d-e726-4757-9acf-aa9c046b58b4,80,587,117.4,15,3.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,be9d9e8d-e726-4757-9acf-aa9c046b58b4,80,642,128.4,30,6.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,be9d9e8d-e726-4757-9acf-aa9c046b58b4,80,699,139.8,34,6.800000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,be9d9e8d-e726-4757-9acf-aa9c046b58b4,80,788,157.60000000000002,14,2.8000000000000003
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,be9d9e8d-e726-4757-9acf-aa9c046b58b4,80,836,167.20000000000002,1,0.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a6695c9e-c8c3-4b89-bf14-a56d397bb7ec,85,26,5.2,21,4.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a6695c9e-c8c3-4b89-bf14-a56d397bb7ec,85,83,16.6,56,11.200000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a6695c9e-c8c3-4b89-bf14-a56d397bb7ec,85,173,34.6,10,2.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a6695c9e-c8c3-4b89-bf14-a56d397bb7ec,85,209,41.800000000000004,15,3.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a6695c9e-c8c3-4b89-bf14-a56d397bb7ec,85,281,56.2,4,0.8
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a6695c9e-c8c3-4b89-bf14-a56d397bb7ec,85,311,62.2,13,2.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a6695c9e-c8c3-4b89-bf14-a56d397bb7ec,85,350,70.0,5,1.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a6695c9e-c8c3-4b89-bf14-a56d397bb7ec,85,381,76.2,20,4.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a6695c9e-c8c3-4b89-bf14-a56d397bb7ec,85,427,85.4,7,1.4000000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a6695c9e-c8c3-4b89-bf14-a56d397bb7ec,85,459,91.80000000000001,22,4.4
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a6695c9e-c8c3-4b89-bf14-a56d397bb7ec,85,507,101.4,15,3.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a6695c9e-c8c3-4b89-bf14-a56d397bb7ec,85,539,107.80000000000001,21,4.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a6695c9e-c8c3-4b89-bf14-a56d397bb7ec,85,569,113.80000000000001,22,4.4
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a6695c9e-c8c3-4b89-bf14-a56d397bb7ec,85,617,123.4,7,1.4000000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a6695c9e-c8c3-4b89-bf14-a56d397bb7ec,85,658,131.6,5,1.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,a6695c9e-c8c3-4b89-bf14-a56d397bb7ec,85,721,144.20000000000002,1,0.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,26,5.2,23,4.6000000000000005
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,75,15.0,9,1.8
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,125,25.0,12,2.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,170,34.0,27,5.4
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,223,44.6,8,1.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,259,51.800000000000004,16,3.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,289,57.800000000000004,39,7.800000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,354,70.8,23,4.6000000000000005
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,434,86.80000000000001,19,3.8000000000000003
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,469,93.80000000000001,49,9.8
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,549,109.80000000000001,42,8.4
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,619,123.80000000000001,21,4.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,699,139.8,4,0.8
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,739,147.8,12,2.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,799,159.8,20,4.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,845,169.0,8,1.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,888,177.60000000000002,13,2.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,6315f013-6e5b-42c9-9ec9-920f242d5976,83,939,187.8,1,0.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,cf4113f2-4433-486d-b49f-bfdde98990ac,88,26,5.2,32,6.4
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,cf4113f2-4433-486d-b49f-bfdde98990ac,88,84,16.8,6,1.2000000000000002
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,cf4113f2-4433-486d-b49f-bfdde98990ac,88,146,29.200000000000003,38,7.6000000000000005
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,cf4113f2-4433-486d-b49f-bfdde98990ac,88,218,43.6,9,1.8
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,cf4113f2-4433-486d-b49f-bfdde98990ac,88,292,58.400000000000006,24,4.800000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,cf4113f2-4433-486d-b49f-bfdde98990ac,88,349,69.8,17,3.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,cf4113f2-4433-486d-b49f-bfdde98990ac,88,416,83.2,12,2.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,cf4113f2-4433-486d-b49f-bfdde98990ac,88,476,95.2,1,0.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ef016e35-9b8a-4fd9-8dee-cd1b3aafd62f,89,26,5.2,28,5.6000000000000005
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ef016e35-9b8a-4fd9-8dee-cd1b3aafd62f,89,89,17.8,8,1.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ef016e35-9b8a-4fd9-8dee-cd1b3aafd62f,89,129,25.8,22,4.4
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ef016e35-9b8a-4fd9-8dee-cd1b3aafd62f,89,200,40.0,18,3.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ef016e35-9b8a-4fd9-8dee-cd1b3aafd62f,89,247,49.400000000000006,14,2.8000000000000003
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ef016e35-9b8a-4fd9-8dee-cd1b3aafd62f,89,287,57.400000000000006,15,3.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ef016e35-9b8a-4fd9-8dee-cd1b3aafd62f,89,329,65.8,21,4.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ef016e35-9b8a-4fd9-8dee-cd1b3aafd62f,89,379,75.8,8,1.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ef016e35-9b8a-4fd9-8dee-cd1b3aafd62f,89,409,81.80000000000001,10,2.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,ef016e35-9b8a-4fd9-8dee-cd1b3aafd62f,89,445,89.0,6,1.2000000000000002
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,1a51e9ff-8f4c-4b1f-9ca3-30ca4349cfce,90,26,5.2,24,4.800000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,1a51e9ff-8f4c-4b1f-9ca3-30ca4349cfce,90,76,15.200000000000001,12,2.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,1a51e9ff-8f4c-4b1f-9ca3-30ca4349cfce,90,114,22.8,8,1.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,1a51e9ff-8f4c-4b1f-9ca3-30ca4349cfce,90,165,33.0,32,6.4
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,1a51e9ff-8f4c-4b1f-9ca3-30ca4349cfce,90,233,46.6,10,2.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,1a51e9ff-8f4c-4b1f-9ca3-30ca4349cfce,90,303,60.6,12,2.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,1a51e9ff-8f4c-4b1f-9ca3-30ca4349cfce,90,347,69.4,22,4.4
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,1a51e9ff-8f4c-4b1f-9ca3-30ca4349cfce,90,419,83.80000000000001,15,3.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,1a51e9ff-8f4c-4b1f-9ca3-30ca4349cfce,90,492,98.4,7,1.4000000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,1a51e9ff-8f4c-4b1f-9ca3-30ca4349cfce,90,550,110.0,1,0.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,29dcd421-93e9-4b59-9577-53bb0f25fcde,93,26,5.2,27,5.4
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,29dcd421-93e9-4b59-9577-53bb0f25fcde,93,100,20.0,23,4.6000000000000005
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,29dcd421-93e9-4b59-9577-53bb0f25fcde,93,149,29.8,20,4.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,29dcd421-93e9-4b59-9577-53bb0f25fcde,93,211,42.2,10,2.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,29dcd421-93e9-4b59-9577-53bb0f25fcde,93,239,47.800000000000004,20,4.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,29dcd421-93e9-4b59-9577-53bb0f25fcde,93,289,57.800000000000004,29,5.800000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,29dcd421-93e9-4b59-9577-53bb0f25fcde,93,339,67.8,13,2.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,29dcd421-93e9-4b59-9577-53bb0f25fcde,93,359,71.8,24,4.800000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,29dcd421-93e9-4b59-9577-53bb0f25fcde,93,412,82.4,18,3.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,26,5.2,24,4.800000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,76,15.200000000000001,14,2.8000000000000003
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,116,23.200000000000003,43,8.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,185,37.0,12,2.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,223,44.6,34,6.800000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,269,53.800000000000004,80,16.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,391,78.2,101,20.200000000000003
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,518,103.60000000000001,78,15.600000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,638,127.60000000000001,39,7.800000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,703,140.6,42,8.4
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,793,158.60000000000002,3,0.6000000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,822,164.4,4,0.8
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,852,170.4,9,1.8
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,879,175.8,20,4.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,941,188.20000000000002,16,3.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,1014,202.8,8,1.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,1048,209.60000000000002,7,1.4000000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,f6353069-e0c4-460f-ab90-8ee3464758f2,87,1099,219.8,1,0.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,fb35fc9f-22d4-4957-aba4-c9675f95f4d5,94,26,5.2,34,6.800000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,fb35fc9f-22d4-4957-aba4-c9675f95f4d5,94,79,15.8,21,4.2
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,fb35fc9f-22d4-4957-aba4-c9675f95f4d5,94,126,25.200000000000003,14,2.8000000000000003
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,fb35fc9f-22d4-4957-aba4-c9675f95f4d5,94,166,33.2,17,3.4000000000000004
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,fb35fc9f-22d4-4957-aba4-c9675f95f4d5,94,224,44.800000000000004,23,4.6000000000000005
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,fb35fc9f-22d4-4957-aba4-c9675f95f4d5,94,300,60.0,7,1.4000000000000001
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,fb35fc9f-22d4-4957-aba4-c9675f95f4d5,94,333,66.60000000000001,10,2.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,fb35fc9f-22d4-4957-aba4-c9675f95f4d5,94,369,73.8,20,4.0
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,fb35fc9f-22d4-4957-aba4-c9675f95f4d5,94,417,83.4,8,1.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,fb35fc9f-22d4-4957-aba4-c9675f95f4d5,94,478,95.60000000000001,2,0.4
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,fb35fc9f-22d4-4957-aba4-c9675f95f4d5,94,506,101.2,8,1.6
gemini:gemini-live-2.5-flash-native-audio,retail,regular,gemini,fb35fc9f-22d4-4957-aba4-c9675f95f4d5,94,540,108.0,8,1.6
