llm,domain,speech_complexity,simulation_id,task_id,trial,termination_reason,reward,success
openai:gpt-realtime-1.5,retail,regular,e3127242-202a-438c-869a-dd185e40b8d4,51,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,ce1ba302-2010-4734-9527-753aaa59f382,49,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,d196f250-f55c-47af-8a88-c7502e0ab992,56,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,c6e9952b-42af-4046-b4b6-d0f556157859,32,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,362abfcd-7226-4b9a-be53-ad0064aa3295,52,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,c992f134-c92e-42ae-b168-9886649e5110,54,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,ccfa8f81-c6cb-44d5-91cf-ed0355754b3b,57,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,0b810d98-32f5-453d-b90d-4c1e5872c00b,61,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,8f9a798e-01d8-45e1-920e-b65c0336350d,45,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,640f44e2-b86c-4828-9179-7206d358da3f,62,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,e20cad41-22ac-422a-be83-dcf0bce54287,60,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,75b3a8fa-4459-42dd-9eb1-534efed13ec2,55,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,539022a1-e1ca-4d80-a6c9-2b637c6889bd,66,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,8300748d-9769-49ca-a675-17308892b9fa,67,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,61f00bcd-9984-4012-b872-5a651e17174d,65,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,c7dd972f-ae47-4ff2-8305-5903cd14e3ca,68,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,58b41415-8645-4db0-aa57-e72a882664b8,63,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,45690b74-7a0b-4006-a4e0-65ef5ed76af5,59,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,18ec0ed2-9299-4d57-9bef-3a8054f75ce3,64,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,16cf6e08-19e8-49c7-9b81-9b2f3e257f86,58,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,88265656-1b98-4a7c-b2bb-be29e3ae0d62,69,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,435bde9a-07d5-4914-a877-9231ee91b46e,73,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,0f99989d-f05f-4cb2-973b-32a50762d021,75,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,d7665742-f66c-427d-a8f7-9c67f9ff2b5f,70,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,fc181b3a-5d60-476c-8223-1223e86409d7,77,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,1aff93a6-bc08-46ae-a541-88fc65a446f1,79,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,dc47cb98-f8a1-466e-8da1-bf5731285776,71,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,5e971910-ded1-41ef-b9a8-5d733a57a982,72,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,165a3323-2c46-4958-999d-60e0f2994c92,80,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,405c3fc7-eb19-43e0-8a70-2e0a7f0f6666,85,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,b329eee6-0275-4998-bff0-68a8b8cb0bac,83,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,d5c0c00e-d0ea-4fc6-b8c3-e5cbafce7f78,81,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,fe584570-2c6b-4361-ba30-ad4370537dc4,86,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,a7e5282b-8d8b-4b8c-8aeb-a7c943302d5b,74,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,2f80a2aa-053d-42ff-b84e-996c83f569b6,76,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,db7fdc2a-2a4c-41fa-bf50-b17f74d3e2a0,88,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,50f0ba4a-26c7-4d95-b3b8-0282d34951e5,89,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,f263ff23-3658-4281-8a1d-ad4668a53bfa,78,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,f2fbae34-4697-4904-993e-01cb5683fbe5,87,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,57deef0e-d9df-4d72-b39b-2376141b83ef,90,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,1fd3a14c-7ead-4e93-b695-db2d7cfc6487,93,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,0261c3cc-9694-42b8-8c1f-feb58afec861,92,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,9bbda8e6-0836-4bb0-8744-9fd41936d462,91,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,3f1e3d77-afaf-400a-a9c4-7f59264307be,94,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,1de2fee5-c745-4b2c-908f-c4a13316c9b2,82,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,bb7dc7dd-f48d-46ec-8f70-c4ce09961a88,84,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,b333cd33-59c6-4b71-b9c2-2d472e2b86ff,95,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,1922d742-4144-49c2-b28a-d82d1102bcdb,96,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,0c06595b-1b42-429a-8c49-1dad420d8304,106,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,a57e1d3b-5c89-4bc1-9750-6cff04c74c46,98,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,912d9ea8-dfe5-4124-9531-24e68a8abec0,99,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,6e58914f-974c-4b87-b54f-b88b386f4214,102,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,eb5a60c4-cbcf-4bb3-8336-4a90c44a22a5,101,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,91681799-ac7c-42a1-bba4-b168fcd5e190,103,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,4d4d02ab-8ad9-42f5-83a2-41c85c34b3b4,97,0,max_steps,0.0,False
openai:gpt-realtime-1.5,retail,regular,8c73a5f9-d6d6-4d6b-a780-2958c612126f,108,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,e034d549-c3f4-4339-8cab-a52f79984a3f,105,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,d57c9586-7fdf-4622-b11d-e56662994001,109,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,310eeb60-0aac-49c7-8113-24dcebcde19b,107,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,26c25b08-5a94-4364-8573-f369a87b1d69,113,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,8e171e9a-b15f-494e-8c64-4785bb492e2d,110,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,c3b64158-bfef-444d-9f1c-3327c6793bb4,104,0,max_steps,0.0,False
openai:gpt-realtime-1.5,retail,regular,3574a6e0-6f48-4ec9-8bbf-4c71bf3454f3,111,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,regular,0a5e0f94-a885-447f-9934-a72b9a0fc2c6,100,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,regular,18056b68-196e-49b5-b903-d78e473d9077,112,0,max_steps,0.0,False
xai:xai-realtime,retail,control,8c874e49-e51f-436d-aa86-ccd46baa59ca,3,0,user_stop,0.0,False
xai:xai-realtime,retail,control,88a584ce-4c6b-4462-b5c1-1ecb55f4b1e2,2,0,user_stop,0.0,False
xai:xai-realtime,retail,control,5b9d12a1-06e7-4d36-a6ff-f95a65350bb7,8,0,user_stop,0.0,False
xai:xai-realtime,retail,control,030a82e8-a734-451e-be32-ba87e1d06653,9,0,user_stop,1.0,True
xai:xai-realtime,retail,control,1800adea-adfe-4009-bf06-c09f40ea55e6,6,0,agent_stop,0.0,False
xai:xai-realtime,retail,control,ca5bf869-97f7-4eb9-89f7-d48e71b6ec5f,4,0,user_stop,1.0,True
xai:xai-realtime,retail,control,a4551a68-2dad-4bf7-b27e-dc7afe2be400,1,0,user_stop,1.0,True
xai:xai-realtime,retail,control,d36412d1-63d2-47a1-820e-7b0c355aaf01,13,0,agent_stop,0.0,False
xai:xai-realtime,retail,control,0a7e4ff6-b122-4e59-9095-841128df14f1,5,0,max_steps,0.0,False
xai:xai-realtime,retail,control,c1abebef-0149-46d9-937a-5422e200da85,0,0,user_stop,1.0,True
xai:xai-realtime,retail,control,d1ec0e1c-3413-4c59-b07f-ea526e575f65,7,0,user_stop,0.0,False
xai:xai-realtime,retail,control,d97f9f55-1a0c-435e-bb53-3fd19441ec55,15,0,user_stop,1.0,True
xai:xai-realtime,retail,control,7f9b4462-74a3-4d58-878e-d1e4d033da06,11,0,user_stop,1.0,True
xai:xai-realtime,retail,control,b4e0c86a-bb20-4858-9127-17f47dfb051b,18,0,agent_stop,0.0,False
xai:xai-realtime,retail,control,3ed30bb0-2718-48bc-8de4-8f441f64fe77,14,0,user_stop,0.0,False
xai:xai-realtime,retail,control,bdf5c114-08f0-4fe5-842a-02f066404bf2,17,0,user_stop,1.0,True
xai:xai-realtime,retail,control,207d7116-63af-46a4-a5e0-9fbeca2ad63a,20,0,agent_stop,0.0,False
xai:xai-realtime,retail,control,b7ca1330-7f94-423f-af4f-cf4bc872533c,12,0,max_steps,0.0,False
xai:xai-realtime,retail,control,9fe054d5-6172-479c-9b85-be06e9e4dfc4,22,0,user_stop,0.0,False
xai:xai-realtime,retail,control,995422f4-6500-46cb-acbf-3b402f8c281b,24,0,user_stop,0.0,False
xai:xai-realtime,retail,control,95cc2514-43f5-453a-846a-2094fe06f080,21,0,user_stop,0.0,False
xai:xai-realtime,retail,control,ff69ebdd-a3e1-4580-9a9e-adc52cd9ee74,16,0,user_stop,1.0,True
xai:xai-realtime,retail,control,fe88f2a0-579c-451a-968c-5a7069da16ec,26,0,user_stop,1.0,True
xai:xai-realtime,retail,control,7105c129-1181-4efb-9699-24da82e3c5cc,25,0,agent_stop,1.0,True
xai:xai-realtime,retail,control,78665d92-2652-4d04-8e55-cc8c3ee60414,19,0,max_steps,0.0,False
xai:xai-realtime,retail,control,c0255384-d547-41e5-b773-79ad288ba855,27,0,agent_stop,0.0,False
xai:xai-realtime,retail,control,ea8ec48e-4725-42bb-8315-9af13963b432,23,0,max_steps,0.0,False
xai:xai-realtime,retail,control,c800685d-668f-4882-bc64-5a7aece649e1,29,0,user_stop,1.0,True
xai:xai-realtime,retail,control,9fe931df-8d34-4a8d-a22d-8d17c4039de5,35,0,agent_stop,0.0,False
xai:xai-realtime,retail,control,b83027e3-41ff-47ca-a077-edd84aa3ce8b,10,0,agent_stop,1.0,True
xai:xai-realtime,retail,control,f2343ec6-18cc-4d4d-bff7-8d9819e07eb8,32,0,user_stop,1.0,True
xai:xai-realtime,retail,control,2e482d72-91b6-4c41-ba09-43eb95ba4024,33,0,user_stop,0.0,False
xai:xai-realtime,retail,control,3664e59c-2776-4697-b5a8-6364b39f9491,34,0,user_stop,0.0,False
xai:xai-realtime,retail,control,036c2203-ccec-42b2-8d11-9ba9aefa006a,30,0,max_steps,0.0,False
xai:xai-realtime,retail,control,678a5006-2dd1-4bef-9b34-9a3da930b6cc,40,0,agent_stop,0.0,False
xai:xai-realtime,retail,control,342cbdcb-0a26-4bcd-a6a3-11993678073e,31,0,max_steps,0.0,False
xai:xai-realtime,retail,control,976fe8f2-a050-4502-97ee-9cbb3647af37,39,0,user_stop,0.0,False
xai:xai-realtime,retail,control,c28b5f33-62c1-4fe3-a869-1c3be968dfcb,36,0,max_steps,0.0,False
xai:xai-realtime,retail,control,bbf54ecc-41b8-4865-809b-4c31543939f2,38,0,user_stop,0.0,False
xai:xai-realtime,retail,control,afc4a8b1-056f-424f-a644-7889384f7222,37,0,max_steps,0.0,False
xai:xai-realtime,retail,control,b8f10eb9-db17-4c65-a175-b37871ce953a,43,0,user_stop,1.0,True
xai:xai-realtime,retail,control,f0cede22-7954-4561-95d7-fba84cab468d,42,0,user_stop,1.0,True
xai:xai-realtime,retail,control,764d02f4-9edb-4845-96c4-45a4d6fc41af,44,0,user_stop,1.0,True
xai:xai-realtime,retail,control,0e52ad64-5351-437c-bc7d-c179a7244ad5,28,0,max_steps,0.0,False
xai:xai-realtime,retail,control,ecb5744d-3869-42f8-8b5b-8c8a3ee1e585,45,0,user_stop,1.0,True
xai:xai-realtime,retail,control,946a3eb7-b4f5-4d0f-9f68-7a3c07493dff,48,0,user_stop,1.0,True
xai:xai-realtime,retail,control,8a757530-db9b-4380-b5bc-a6946ad505f7,46,0,user_stop,1.0,True
xai:xai-realtime,retail,control,d23bf141-4bc5-4a04-a8db-5370b24dc642,50,0,user_stop,1.0,True
xai:xai-realtime,retail,control,014cf3f8-3066-4e92-9fa0-f002aec15a37,53,0,agent_stop,0.0,False
xai:xai-realtime,retail,control,c7bbedfc-d781-485f-aa24-169b9c10484c,49,0,agent_stop,0.0,False
xai:xai-realtime,retail,control,82ac8be7-837f-47bf-95c0-f86facdca5ed,57,0,user_stop,1.0,True
xai:xai-realtime,retail,control,40b361fc-8baa-49b1-a6a1-9fb3c79c2a08,52,0,user_stop,1.0,True
xai:xai-realtime,retail,control,e77a8254-f73d-4df0-bda8-a3d85a98cb38,51,0,user_stop,1.0,True
xai:xai-realtime,retail,control,1fb1bd1f-f23a-4507-b8a8-b9a4b4cbb94c,56,0,user_stop,0.0,False
xai:xai-realtime,retail,control,68f3f7be-3468-45c1-818c-b9f42e170025,41,0,user_stop,0.0,False
xai:xai-realtime,retail,control,d73193e6-ad9e-40f5-83f3-af13891a0434,60,0,user_stop,1.0,True
xai:xai-realtime,retail,control,97a3245f-efcf-42c7-941e-c3b3ca2f2edd,58,0,user_stop,1.0,True
xai:xai-realtime,retail,control,9a1b7903-8862-4d41-bc3a-85668634b0c0,55,0,max_steps,0.0,False
xai:xai-realtime,retail,control,898615bf-b828-4df3-84a6-cad577bcdfef,59,0,user_stop,0.0,False
xai:xai-realtime,retail,control,df8e6891-647b-479a-96a9-7d9f7119cce2,62,0,user_stop,1.0,True
xai:xai-realtime,retail,control,ea5c94cd-e3bc-4f6e-b606-06937dd03441,47,0,user_stop,1.0,True
xai:xai-realtime,retail,control,1eace2ba-e14e-4ae5-a4c1-fa4fb66f633f,61,0,user_stop,1.0,True
xai:xai-realtime,retail,control,84f63488-1ca7-4b17-a56e-7695b3dd04b3,68,0,user_stop,1.0,True
xai:xai-realtime,retail,control,6129f4af-9814-4276-9561-1f082792208f,63,0,user_stop,0.0,False
xai:xai-realtime,retail,control,70043ea4-b059-4ef8-a1f8-0a9e360f4778,54,0,agent_stop,0.0,False
xai:xai-realtime,retail,control,403b9bf1-f916-41ff-99b3-f87ceb116b09,69,0,user_stop,1.0,True
xai:xai-realtime,retail,control,8efdd5d1-a301-427f-8e50-7c4b69e8778f,67,0,user_stop,1.0,True
xai:xai-realtime,retail,control,9e531f3c-c7a1-4692-8ff4-5b5253018c5f,64,0,user_stop,0.0,False
xai:xai-realtime,retail,control,079e2b9a-162c-47af-8a8e-ec0bc386f17a,65,0,user_stop,1.0,True
xai:xai-realtime,retail,control,a478bcf7-f7a3-4e70-994a-7f20db21fc9b,71,0,agent_stop,0.0,False
xai:xai-realtime,retail,control,a0e34186-1aa9-4c39-a379-eb49f326e172,66,0,user_stop,1.0,True
xai:xai-realtime,retail,control,81cbdb60-1186-40a6-b91d-6c114d82ede9,73,0,user_stop,1.0,True
xai:xai-realtime,retail,control,013870ce-ab57-4762-86ba-a72144bdb5e0,70,0,user_stop,1.0,True
xai:xai-realtime,retail,control,db5c69e4-66a1-4e89-9361-abb4b95eb6a1,79,0,user_stop,0.0,False
xai:xai-realtime,retail,control,b809d1e5-ab8c-4a75-924b-4563f44f1b19,75,0,user_stop,1.0,True
xai:xai-realtime,retail,control,26489ef4-b4e9-4a1b-bc41-ab8b826fe431,77,0,user_stop,0.0,False
xai:xai-realtime,retail,control,3a635139-9b5d-4348-b536-5392011e6ac1,72,0,user_stop,1.0,True
xai:xai-realtime,retail,control,282bc0cf-b292-44fd-8311-02514e9b66b1,76,0,user_stop,0.0,False
xai:xai-realtime,retail,control,81e0a85a-f0c2-4e91-a0ed-0c1b842d6c77,81,0,user_stop,0.0,False
xai:xai-realtime,retail,control,4e9f0998-6536-4f44-bf93-aabba406340b,84,0,agent_stop,0.0,False
xai:xai-realtime,retail,control,848fbb62-f1d9-41ad-8931-32350ec65130,80,0,user_stop,1.0,True
xai:xai-realtime,retail,control,c0946382-5a66-488f-ad2a-dcdc707ad7f8,78,0,user_stop,1.0,True
xai:xai-realtime,retail,control,e54f10cc-5ece-48ea-b503-d27b52271fe6,74,0,max_steps,0.0,False
xai:xai-realtime,retail,control,443f3527-f905-4022-a59a-dd8fb5c8152e,82,0,user_stop,1.0,True
xai:xai-realtime,retail,control,6013704d-88a3-4f24-848d-1d0c4fbe2a41,85,0,agent_stop,0.0,False
xai:xai-realtime,retail,control,827bfff6-0212-4fc4-9c3c-737e5c3b06d7,83,0,user_stop,1.0,True
xai:xai-realtime,retail,control,1d9422f0-c35f-4570-8048-2f2cbfb08b70,88,0,user_stop,1.0,True
xai:xai-realtime,retail,control,9a1ab3e2-d199-400b-a1dd-80fc813d8ba7,89,0,user_stop,1.0,True
xai:xai-realtime,retail,control,2b4a7e7d-d306-4a59-ac05-ccfa1eee015f,93,0,agent_stop,0.0,False
xai:xai-realtime,retail,control,71e77bbc-84e7-4d3d-8198-096160d4b5f6,86,0,user_stop,1.0,True
xai:xai-realtime,retail,control,2314056d-2e30-4843-91ed-872ecaf4fc29,90,0,user_stop,1.0,True
xai:xai-realtime,retail,control,df5c3427-ab5a-4cf5-8456-176ce8cd2483,96,0,agent_stop,0.0,False
xai:xai-realtime,retail,control,3781ae29-1c31-44f3-bca5-d0607ea8de2c,94,0,user_stop,1.0,True
xai:xai-realtime,retail,control,bc91b56a-8456-4b4d-91df-51e2a5779e4d,92,0,user_stop,1.0,True
xai:xai-realtime,retail,control,d1a68479-3536-4cad-a4c6-7be1edc405a9,95,0,user_stop,1.0,True
xai:xai-realtime,retail,control,82e3a91d-d58d-4c12-b412-4cfe60930e57,87,0,user_stop,1.0,True
xai:xai-realtime,retail,control,6e12833a-9338-4dfc-b0d2-e362f82b40f8,91,0,user_stop,0.0,False
xai:xai-realtime,retail,control,fd8ab8a4-439e-450e-a1ab-c8217bf5898f,98,0,user_stop,0.0,False
xai:xai-realtime,retail,control,dac0fc49-c4e3-422b-97df-82c8f3834732,101,0,user_stop,1.0,True
xai:xai-realtime,retail,control,6562451f-e3d4-4d0b-a7c9-7ed85884575f,97,0,agent_stop,0.0,False
xai:xai-realtime,retail,control,f25f3119-8cc2-47b3-bcd3-a66da3830875,99,0,max_steps,0.0,False
xai:xai-realtime,retail,control,eb8e0bf9-0d71-4e4d-a88b-c3dc8c278067,100,0,max_steps,0.0,False
xai:xai-realtime,retail,control,b1409809-19b2-43c8-9ca1-23e55bceb1ba,105,0,user_stop,0.0,False
xai:xai-realtime,retail,control,6a4bea09-94b0-4004-aea7-97c58a2eda70,106,0,max_steps,0.0,False
xai:xai-realtime,retail,control,b80ed684-7a19-4e84-a45c-c5d9dd179c67,103,0,max_steps,0.0,False
xai:xai-realtime,retail,control,9036fc2c-a665-4877-8c30-fc63e9aa00f2,107,0,user_stop,0.0,False
xai:xai-realtime,retail,control,055eb92e-6e43-4dc2-8aac-98f2834f84d3,113,0,user_stop,1.0,True
xai:xai-realtime,retail,control,09d32a17-d2c9-4015-9c84-6018db1fa908,110,0,user_stop,1.0,True
xai:xai-realtime,retail,control,98c49078-093c-4dd5-9e19-7d6094975a4e,111,0,user_stop,1.0,True
xai:xai-realtime,retail,control,b7d21901-ce7f-4386-a8e1-a9152a548fad,102,0,user_stop,1.0,True
xai:xai-realtime,retail,control,408c276d-b091-4183-b5cc-b8e1765fb9fd,109,0,max_steps,0.0,False
xai:xai-realtime,retail,control,d192f679-7d76-4ed4-8cf2-1aabef61b7d4,108,0,user_stop,1.0,True
xai:xai-realtime,retail,control,7168997f-07a0-460b-99d5-9d7817decfb6,112,0,max_steps,0.0,False
xai:xai-realtime,retail,control,b449f016-f829-4159-b317-08a7cac5eb3a,104,0,max_steps,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,97d96e8c-9804-4050-86c3-ba6897bbeb1e,8,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,d4505593-c271-469f-a821-8d909ffe6b0f,1,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,4204d0e5-9634-48bd-a4f8-6cac4bcfdd69,3,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,823291ee-232a-4563-a642-5cd8d46c6d0d,9,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,3e13b6a7-c096-4891-abd9-186ccffbdada,0,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,b7f297c5-64ca-496d-989d-72b6d99c2d32,4,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,59c9f787-fa22-4af0-a5cc-57c376c00357,7,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,748e2994-4522-4475-8347-92e6c2be9693,12,0,agent_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,a95d4bae-cda2-4f9f-9ccf-d7abd1eeba9b,6,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,71100df5-7a13-4f36-9e15-34871bcfeee7,2,0,agent_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,ff491857-1091-4815-9ad0-1a92982e75e2,14,0,agent_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,aa5375d9-0d0d-4db7-a208-db6d94027757,10,0,agent_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,08bc9b88-fd67-4e8d-a449-927e509def20,11,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,737b7849-e805-4d66-a8d5-53c2871a101a,17,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,8c29c0a2-126d-4139-b6aa-856e5adb372b,16,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,77e9cc40-3ec8-4022-b5b0-d6a5b4eda568,15,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,500d6915-8d6f-4805-ba56-5c94a2abd8ba,13,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,5ab466b1-2552-4209-9d80-6b5ed77c1002,5,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,63871a28-6342-43e9-9227-5ff8451050f9,18,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,f05f75ef-bf1c-4950-adbf-6b5fd8524358,24,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,f25f3654-7b1d-49b0-8421-a2be0784b97c,19,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,6919bcf3-a739-4b02-8823-b50b0a8e399a,21,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,44ab7208-620d-4b92-8322-92e0698ccded,22,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,30b304ac-9ce5-4b2d-b5fc-c5d7523ac3f8,26,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,556ca611-a1d7-4b86-ae5c-e6f25862ded4,25,0,agent_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,d43297a0-ecbb-4ab4-a8b2-23868dd04fae,27,0,agent_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,7e6bbb33-48ae-4bbc-8cd3-29ffae101bff,23,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,767c47a3-1a1a-41d2-8c31-7fc29d714a36,20,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,dedbd451-5b67-4979-9e37-b71b84900802,29,0,agent_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,4ab842fb-0f4c-4242-8562-454ff1619051,31,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,660e80fc-945c-4237-b558-8e695a1cc463,33,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,961d1465-d1ea-4f61-a8e1-56e1e34d08fd,28,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,fe310ac7-0293-402a-bb38-c6bcb453fa40,30,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,fae4c9f8-ece0-439a-a081-2345003a7487,34,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,7adc7933-8b04-4205-a2b2-8ec9205a5add,32,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,7a6f5536-05e8-4164-acf6-41bc0c02831a,39,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,46891e3f-801a-47f1-8deb-e482460160b7,40,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,47a01783-a6c4-4824-8d7a-33b0f22e9bbb,38,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,413a8246-d2cb-4e1b-aaa5-61e3aa1b919a,43,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,dec3c8bf-6aa9-4eb6-a5c4-a632f20d1ceb,44,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,34234078-cb95-4987-bc2b-278e35b85947,36,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,69e26d41-a4bb-4212-ade1-0cc9ccd8bcec,41,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,d0835fc1-839c-4c99-87ab-1c5d901b1830,35,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,91c97545-08da-446f-83d8-e33231d91710,45,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,896eba7f-a284-4bdf-87ac-70323902bf38,42,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,c5373e06-1715-40c8-b20a-822f17f476e9,37,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,d9d725f9-fea1-42b7-83c1-f8b09ba9038d,46,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,f99f3c2e-2e11-4ac3-b3dc-db9d02006dde,50,0,agent_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,6d8ca00c-1631-4ffb-a24b-08b5507dbe6c,48,0,user_stop,1.0,True
openai:gpt-realtime-1.5,retail,control_audio,9baefae2-a287-4e4c-9ad2-aa98ca9d9fe6,51,0,user_stop,0.0,False
openai:gpt-realtime-1.5,retail,control_audio,319e52eb-2945-426e-b359-9e3cf540f45c,47,0,user_stop,0.0,False
